filename, ballooning, fibrosis, inflammation, steatosis
208_7_23_36_jpg.rf.976a8c4b8c3d4da4fca5179ef5418d4c.jpg, 0, 0, 0, 1
15_242_212_24_7_jpg.rf.96fb644689a7f0840725f16128f12898.jpg, 0, 1, 0, 0
18_229_Masson_201_115_15_jpg.rf.97a6aeff73f80081af42396c7bf9467f.jpg, 1, 0, 0, 0
18_229_Masson_202_111_32_jpg.rf.97e4bc94b5363b7a8059992eb10b0eca.jpg, 1, 0, 0, 0
17_209_102_7_24_jpg.rf.97b8ff5a67347d34e1aff35ff5efb22b.jpg, 0, 0, 1, 0
206_2_13_60_jpg.rf.97a875fdeb069d855dcb608bed6a9f2a.jpg, 0, 0, 0, 1
15_242_208_17_27_jpg.rf.980fa9d7a7c7472d58b1a94949c025ef.jpg, 0, 1, 0, 0
18_228_Masson_505_85_22_jpg.rf.9813523a54f3232a7f17fb55306cdd48.jpg, 1, 0, 0, 0
202_6_10_61_jpg.rf.97f89a2ffcdb22ee28cd79547aa5b1ce.jpg, 0, 0, 0, 1
18_217_217_64_14_jpg.rf.97e6168f25b98ff461c975cd9aedeb99.jpg, 0, 0, 1, 0
203_1_17_58_jpg.rf.987411e0dfbd2ebb9bcc53340c8e4138.jpg, 0, 0, 0, 1
16_224_603_160_60_jpg.rf.9836069331416b8172e463b8fdaf3902.jpg, 0, 0, 1, 0
18_229_Masson_202_118_10_jpg.rf.9882e4b0210ca6de4ca333cf550627ef.jpg, 1, 0, 0, 0
16_253_302_19_5_jpg.rf.98733c4737fab2dd1783b6dcee9745cc.jpg, 0, 1, 0, 0
18_217_217_50_19_jpg.rf.98962ac196a946b329682f9e587e889b.jpg, 0, 0, 1, 0
201_8_4_63_jpg.rf.98add70c4dba30720db1d587511a20c4.jpg, 0, 0, 0, 1
18_229_Masson_202_70_73_jpg.rf.98859aa01d2740a945217e3db75860a7.jpg, 1, 0, 0, 0
16_224_603_158_49_jpg.rf.98b7c1528c0e5b5b7a1aa050c7accabf.jpg, 0, 0, 1, 0
18_217_217_43_16_jpg.rf.98efec095e73aa0607911659449d143f.jpg, 0, 0, 1, 0
208_6_11_13_jpg.rf.98b04b4661df0d55353e8cf0d4c0e0a6.jpg, 0, 0, 0, 1
206_2_18_58_jpg.rf.98f8193701400e2452232ae8e424a88e.jpg, 0, 0, 0, 1
18_228_Masson_208_69_39_jpg.rf.992506f2934fc5fefb2c8b2a0a9ce6c7.jpg, 1, 0, 0, 0
301_10_16_40_jpg.rf.98f8c6e5b2dbc8b9780fc1691a3995b6.jpg, 0, 0, 0, 1
18_229_Masson_302_41_36_jpg.rf.99087a1c2c26fe62e59741f424f2074e.jpg, 1, 0, 0, 0
15_242_208_38_9_jpg.rf.98ca7e3238e03cb77aed8abe86f728a5.jpg, 0, 1, 0, 0
15_242_208_21_27_jpg.rf.994caebe1a25d0a665383e3f8367a43c.jpg, 0, 1, 0, 0
18_229_Masson_201_84_58_jpg.rf.994c75670d02fab649e7d14003c1b0df.jpg, 1, 0, 0, 0
18_228_Masson_505_92_26_jpg.rf.99bdc1952f49642bda2c052e2fb8ba89.jpg, 1, 0, 0, 0
18_229_Masson_202_13_29_jpg.rf.99a1ea82648a8cffc68f4184de128e31.jpg, 1, 0, 0, 0
15_242_211_21_9_jpg.rf.98bdf693c7bc95a55c3a78b561a266d8.jpg, 0, 1, 0, 0
15_242_208_34_23_jpg.rf.99f1362e324eb80bd7c09ec7ac262249.jpg, 0, 1, 0, 0
301_12_18_43_jpg.rf.99c18f761365598a148a836efd9d27fa.jpg, 0, 0, 0, 1
202_2_10_33_jpg.rf.99d70a445f858bf1d02d2005fbec2e57.jpg, 0, 0, 0, 1
18_228_Masson_505_101_31_jpg.rf.99ff941fb32755b0ab3cbb80d31150c8.jpg, 1, 0, 0, 0
15_242_208_19_8_jpg.rf.9a36efb9a6adc5bf39c8c4a30772a661.jpg, 0, 1, 0, 0
18_229_Masson_202_41_41_jpg.rf.9a78ace5ac2ce65d589f4647e039f265.jpg, 1, 0, 0, 0
18_217_219_75_14_jpg.rf.9a54004a676d39e75b8276c9bd785e08.jpg, 0, 0, 1, 0
208_5_5_52_jpg.rf.9a71ed32eb111b4335a59c334511b8b7.jpg, 0, 0, 0, 1
202_5_19_1_jpg.rf.9ac33b20117029c83aa02698acffc8f4.jpg, 0, 0, 0, 1
18_229_Masson_202_67_25_jpg.rf.9afc776210399204b02f3a0d9082c93c.jpg, 1, 0, 0, 0
15_242_208_30_7_jpg.rf.9aad1ef70a3f2380b3d05e20abcf36df.jpg, 0, 1, 0, 0
15_242_208_40_6_jpg.rf.9ab61b7a3306287976d9bd7fa8e832ee.jpg, 0, 1, 0, 0
205_8_10_23_jpg.rf.9b271a5c5612921721de1dab919d166e.jpg, 0, 0, 0, 1
208_6_16_6_jpg.rf.9b857f61421310fb0ed1d4dd4c41c1f7.jpg, 0, 0, 0, 1
201_4_11_9_jpg.rf.9b248c5a3f588136df7188b21f28007a.jpg, 0, 0, 0, 1
15_242_212_17_16_jpg.rf.9b342062098c264fe6c5545360e0707b.jpg, 0, 1, 0, 0
18_217_217_44_25_jpg.rf.9bcc202309dfcb030d06413696d9a489.jpg, 0, 0, 1, 0
18_236_303_55_42_jpg.rf.9bbaeffa374a95533e9b56676393350c.jpg, 1, 0, 0, 0
16_224_101_110_35_jpg.rf.9bcfae54a813edbccf006ea56d3e142a.jpg, 0, 0, 1, 0
18_236_403_32_22_jpg.rf.9bbd666397e6c7ca93a87cd3c40a9c75.jpg, 1, 0, 0, 0
18_236_401_98_15_jpg.rf.9bd5cafcc247e69238d3469c2af27c8f.jpg, 1, 0, 0, 0
18_228_Masson_505_84_24_jpg.rf.9bfb2baf0c04fbb07c3d812ee9b0cdd0.jpg, 1, 0, 0, 0
202_5_11_2_jpg.rf.9bf892fa93115421007e39f6b895e4f4.jpg, 0, 0, 0, 1
18_228_Masson_505_90_31_jpg.rf.9bef140bc0c16b3d98b927f7cdcddb9b.jpg, 1, 0, 0, 0
301_1_11_32_jpg.rf.9c2c8ff1e387f3f5149b4107a609c11a.jpg, 0, 0, 0, 1
201_10_14_55_jpg.rf.9c4094474d1b0e39864503fc1eddff76.jpg, 0, 0, 0, 1
18_229_Masson_201_93_35_jpg.rf.9c2ec702d2feaa02239d05290e42c7c1.jpg, 1, 0, 0, 0
18_229_Masson_201_14_28_jpg.rf.9c4aefd4a5891757b1ca58d219cb5c0c.jpg, 1, 0, 0, 0
16_253_308_22_11_jpg.rf.9c0076069b572fa94e2944aff48df10a.jpg, 0, 1, 0, 0
18_217_217_52_28_jpg.rf.9c8a783e70548abf2e9948c6015b1296.jpg, 0, 0, 1, 0
17_209_102_7_20_jpg.rf.9cae25ae25820af3b0a7c9a32471f107.jpg, 0, 0, 1, 0
17_209_102_9_18_jpg.rf.9c4953eebc260eb1db1dcc1e751eed11.jpg, 0, 0, 1, 0
206_2_18_50_jpg.rf.9cc60b9b68456132d5ce19c07ff5dca2.jpg, 0, 0, 0, 1
18_217_212_51_25_jpg.rf.9cb196dffc08590aeec9ca4630225085.jpg, 0, 0, 1, 0
15_242_208_36_6_jpg.rf.9d058ce806b9843f6f980a0b05e790e0.jpg, 0, 1, 0, 0
18_217_217_55_32_jpg.rf.9d05d4fface8bd398a155876971f2b22.jpg, 0, 0, 1, 0
15_242_212_20_26_jpg.rf.9d21b186e3ec4f17ec72cbb53d612b3f.jpg, 0, 1, 0, 0
15_242_208_27_26_jpg.rf.9d1be04752d2e4996455492437e37dae.jpg, 0, 1, 0, 0
15_242_202_108_52_jpg.rf.9cd06cda69ca176d73b61798457154ca.jpg, 1, 0, 0, 0
15_242_208_39_28_jpg.rf.9d2ceed10c6b470eb38789dd36965095.jpg, 0, 1, 0, 0
18_229_Masson_201_15_14_jpg.rf.9d2f51b8a5b21c675b2589245a4cc1af.jpg, 1, 0, 0, 0
18_211_206_19_8_jpg.rf.9d613eff7f6e009e29e633b1997d4f69.jpg, 0, 1, 0, 0
18_211_Masson_205_110_74_jpg.rf.9d72b6c45d841d86318dbd0897f87823.jpg, 0, 0, 1, 0
18_217_218_53_10_jpg.rf.9da0296b8464eb02c427e7d89508eb30.jpg, 0, 0, 1, 0
15_242_212_20_7_jpg.rf.9d47c667e5550e657cc70817c4714df0.jpg, 0, 1, 0, 0
18_236_203_76_12_jpg.rf.9d830e0e367fb6e86304192cb94b8b04.jpg, 1, 0, 0, 0
18_217_217_48_31_jpg.rf.9dac4c5d5df21eb7a92c01f1c81c4489.jpg, 0, 0, 1, 0
15_242_208_22_20_jpg.rf.9d7b37f6803fd5b06301783dd6887337.jpg, 0, 1, 0, 0
18_217_217_58_23_jpg.rf.9deaa60f144b8f726ef1e8371f6ec916.jpg, 0, 0, 1, 0
18_217_217_53_27_jpg.rf.9dccae76a4ad4dbbe48d2651a2a66ca1.jpg, 0, 0, 1, 0
15_242_208_21_15_jpg.rf.9e08d615fdfd4bcaa8d78ec837b384a0.jpg, 0, 1, 0, 0
207_7_17_33_jpg.rf.9dd7cc6880bf4e6a3f0af2a72eec3e9e.jpg, 0, 0, 0, 1
18_217_217_56_23_jpg.rf.9e4584d1e7d9fec7fcb713b9c79ea0f0.jpg, 0, 0, 1, 0
201_9_14_16_jpg.rf.9e3844dbe90c79ffa055ad5fa77093da.jpg, 0, 0, 0, 1
15_242_212_26_13_jpg.rf.9e60083455d89d33f14d56c819d0b843.jpg, 0, 1, 0, 0
15_242_208_20_7_jpg.rf.9e4bd867f3672e785f4902c3190c7bbb.jpg, 0, 1, 0, 0
16_224_604_93_13_jpg.rf.9eb370f6232e0bb01742cc02194c1a1d.jpg, 1, 0, 0, 0
15_242_212_23_24_jpg.rf.9e66669c95d43c5b230082b668c413b9.jpg, 0, 1, 0, 0
18_217_217_55_4_jpg.rf.9eb71c2a3ac54809029ee5a3763b41ad.jpg, 0, 0, 1, 0
202_5_10_60_jpg.rf.9ed3c6d0cb20c7381b4cbf45e5649adf.jpg, 0, 0, 0, 1
201_1_9_61_jpg.rf.9e6415c0a7426817bca51a64a4a92838.jpg, 0, 0, 0, 1
18_229_Masson_201_37_40_jpg.rf.9eae0e6b6fa1686f781801f7196db8b2.jpg, 1, 0, 0, 0
18_229_Masson_201_16_25_jpg.rf.9ee95a1ff89c32898b2cda14be7d03d4.jpg, 1, 0, 0, 0
204_1_11_25_jpg.rf.9ed65ace1c130114149051f4b6bd2014.jpg, 0, 0, 0, 1
201_8_6_17_jpg.rf.9f40f7f05a9b233b2e1e8b03130b3760.jpg, 0, 0, 0, 1
19_212_E1202_26_5_jpg.rf.9f5541726329243d3311b85742bf68ee.jpg, 0, 1, 0, 0
18_217_217_51_28_jpg.rf.9f8e77b2617a66ad3f90c11550b395d2.jpg, 0, 0, 1, 0
201_4_17_30_jpg.rf.9fa711310ee6f4b336b4c050db9b7a9e.jpg, 0, 0, 0, 1
18_219_208_50_5_jpg.rf.9fb813198661434b629c617579c04dad.jpg, 0, 0, 1, 0
17_209_102_9_34_jpg.rf.9f91420ccacd6950633e900a2c2deb12.jpg, 0, 0, 1, 0
201_1_9_17_jpg.rf.a00326b0895633a67a8341c66d9bc3e1.jpg, 0, 0, 0, 1
15_242_212_26_16_jpg.rf.a0104b5bc561bcf0c04117423414926b.jpg, 0, 1, 0, 0
18_217_217_62_23_jpg.rf.a0460e51775ad39049d90d82e94fb55c.jpg, 0, 0, 1, 0
18_229_Masson_202_34_37_jpg.rf.9f0877f6d5fb0db4542376b20bf06155.jpg, 1, 0, 0, 0
202_6_18_56_jpg.rf.a05a43d3eed78a614b3e9a293950e570.jpg, 0, 0, 0, 1
15_242_208_37_24_jpg.rf.a071162ea82422dd6bce3c943fe0f66c.jpg, 0, 1, 0, 0
15_242_212_22_8_jpg.rf.a0a91ad5218ff6c243a5b435bfb433ef.jpg, 0, 1, 0, 0
18_236_303_65_48_jpg.rf.a0b78b11854df142058053206c39d06b.jpg, 1, 0, 0, 0
18_229_Masson_202_83_54_jpg.rf.a07b039dd945c9f78563fa4e05023bc6.jpg, 1, 0, 0, 0
18_217_212_55_7_jpg.rf.a0d06804dd7cdd833edfb28190c8e7de.jpg, 0, 0, 1, 0
15_242_212_23_10_jpg.rf.a0d88dcb15052dbb17f742376608c9e7.jpg, 0, 1, 0, 0
15_242_208_41_10_jpg.rf.a0a461a747e91f314523a979d13410d5.jpg, 0, 1, 0, 0
18_217_217_63_20_jpg.rf.a0fba02581901da88c7ec835f9b4a564.jpg, 0, 0, 1, 0
203_1_21_63_jpg.rf.a14b85c68ff881940337e9452cd2bf91.jpg, 0, 0, 0, 1
15_242_212_26_22_jpg.rf.a0f7c91cc6ba435ea71c2174310a5917.jpg, 0, 1, 0, 0
201_10_5_3_jpg.rf.a107247f00b48966637349161b935f68.jpg, 1, 0, 0, 0
202_5_21_20_jpg.rf.a1ec0c29f47c3566dc5be2fbe6216c96.jpg, 0, 0, 0, 1
15_242_212_22_21_jpg.rf.a16997b7c746937ce05a843aa83da30b.jpg, 0, 1, 0, 0
18_236_303_64_20_jpg.rf.a0f591cf0468b3667d7ad7355fd8ca78.jpg, 1, 0, 0, 0
18_211_205_4_10_jpg.rf.a155d1216478f324dfed662e8c8d22c7.jpg, 0, 1, 0, 0
207_1_11_2_jpg.rf.a1ba13cb156e80b7f958e408e525a5f5.jpg, 0, 0, 0, 1
18_217_217_54_26_jpg.rf.a1885ab0ca35c422f31e125835cd0b7c.jpg, 0, 0, 1, 0
15_242_208_22_18_jpg.rf.a20cf599d2f4963e35cd1d21aa57040b.jpg, 0, 1, 0, 0
15_242_208_18_17_jpg.rf.a212b677f06d8cd00bfa9b4aac97acf9.jpg, 0, 1, 0, 0
15_242_202_165_10_jpg.rf.a2048ffb8fb886da1bacae3a6c054ff9.jpg, 1, 0, 0, 0
16_256_205_16_13_jpg.rf.a2113d34441224d6fe91cce50fa12e2e.jpg, 0, 1, 0, 0
208_4_11_8_jpg.rf.a24717df064289bd4db2cb6d5ba9add3.jpg, 0, 0, 0, 1
18_228_Masson_505_91_34_jpg.rf.a23f91fda600fe61c83974cae197419e.jpg, 1, 0, 0, 0
15_242_212_22_24_jpg.rf.a22f13cfd8925cef6c0921a77f1909f9.jpg, 0, 1, 0, 0
18_229_Masson_202_98_4_jpg.rf.a27416ad7198274fd4462e809c73b0c3.jpg, 1, 0, 0, 0
17_234_212_76_25_jpg.rf.a28d0cf3dea4a7f29b888f8ca5930b60.jpg, 0, 0, 1, 0
15_242_212_18_16_jpg.rf.a28a6cdee2292e273bc7dfc06e691759.jpg, 0, 1, 0, 0
18_211_Masson_207_120_52_jpg.rf.a2a9a74831c8fe52f764c9989e9a596f.jpg, 1, 0, 0, 0
17_209_102_10_27_jpg.rf.a2971c3d424984f5298a15aedbfb8f49.jpg, 0, 0, 1, 0
18_217_217_45_35_jpg.rf.a2d7dcf307b981b25eab993bbc491941.jpg, 0, 0, 1, 0
18_228_Masson_505_92_24_jpg.rf.a279dd290e28b8a242deb6ad5e3b1b7f.jpg, 1, 0, 0, 0
15_239_203_35_58_jpg.rf.a2e7225e4fe93319669b168668a24677.jpg, 1, 0, 0, 0
18_236_303_55_19_jpg.rf.a31759db396c64ae5293097c2854267e.jpg, 1, 0, 0, 0
15_242_212_21_11_jpg.rf.a3741fe49b52741a61c244c41ed01a1b.jpg, 0, 1, 0, 0
207_7_16_61_jpg.rf.a3920f653cdeea48c4567bce672543cf.jpg, 0, 0, 0, 1
18_217_218_55_28_jpg.rf.a2e71992b477675b1236307bc0c410bc.jpg, 0, 0, 1, 0
15_242_212_22_5_jpg.rf.a2f192b465e987b230be7af112d848e1.jpg, 0, 1, 0, 0
18_217_218_56_10_jpg.rf.a3a577bcdbc28ed885d1e8c5e25e99a9.jpg, 0, 0, 1, 0
16_224_101_111_10_jpg.rf.a3a6b7fafa099c7d78d15d8a114ab4e9.jpg, 0, 0, 1, 0
203_2_16_27_jpg.rf.a39c7442bc633a67844fd6e4b7b4abe9.jpg, 0, 0, 0, 1
18_217_211_66_6_jpg.rf.a3bd723e87f920523c0ccca35596de0f.jpg, 0, 0, 1, 0
18_217_218_54_25_jpg.rf.a3dcaf2350cce4944e676a66e75aa5cf.jpg, 0, 0, 1, 0
18_217_217_61_25_jpg.rf.a3ec7b39087d9f2642f354c6def01dcf.jpg, 0, 0, 1, 0
208_4_5_35_jpg.rf.a400bbc6806246deae7a4a6d9ad32f1d.jpg, 0, 0, 0, 1
18_229_Masson_202_89_28_jpg.rf.a3d0f6565ec0c9d7a00276fe9c0033ad.jpg, 1, 0, 0, 0
208_7_5_12_jpg.rf.a4152fc8ce927856e4d3cabed036a62f.jpg, 0, 0, 0, 1
18_228_Masson_505_94_22_jpg.rf.a4185694b66b9fa93896d31eac0d077e.jpg, 1, 0, 0, 0
201_10_10_51_jpg.rf.a42367059c9875d13abf4bcce0e6c2f9.jpg, 0, 0, 0, 1
17_228_801_99_12_jpg.rf.a48d0c19f4525fe626f022514b473450.jpg, 1, 0, 0, 0
18_229_Masson_202_84_56_jpg.rf.a499251238826e0b4f68132dce8d1010.jpg, 1, 0, 0, 0
18_217_212_54_21_jpg.rf.a49b356335dcb11ba95c045c435efe6d.jpg, 0, 0, 1, 0
17_209_102_7_19_jpg.rf.a4a9223b211410399a7fd25ec5435f7c.jpg, 0, 0, 1, 0
18_229_Masson_202_69_30_jpg.rf.a4b18d6076a73150212158314421cee6.jpg, 1, 0, 0, 0
18_228_Masson_505_87_32_jpg.rf.a4b102d20c8e76beaef7cd2a4f2fc8a8.jpg, 1, 0, 0, 0
201_10_5_28_jpg.rf.a5ada3738f64584ecb9e6dc958226ee3.jpg, 1, 0, 0, 0
18_217_217_64_1_jpg.rf.a51d7394c4bd66693e98cb780d8d16f6.jpg, 0, 0, 1, 0
15_242_212_27_9_jpg.rf.a5a2fe0666e6b273cce803f16406c43b.jpg, 0, 1, 0, 0
18_229_Masson_203_123_9_jpg.rf.a5547765da3c7c3ab9b23f86d211e29a.jpg, 1, 0, 0, 0
15_242_212_24_22_jpg.rf.a5bdb01cf6f305a910c2297d016bc8d7.jpg, 0, 1, 0, 0
17_228_802_13_37_jpg.rf.a5b0a0685fe874f9edb99a705a59fb2d.jpg, 1, 0, 0, 0
18_229_Masson_302_37_20_jpg.rf.a5cd1199006abd065e8c44c50a4a6786.jpg, 1, 0, 0, 0
18_228_Masson_208_68_46_jpg.rf.a5c4529fd74479dbd432da52fae93137.jpg, 0, 0, 1, 0
18_219_208_49_8_jpg.rf.a5adb55457ffb1912039fff652afdb48.jpg, 0, 0, 1, 0
16_224_101_108_41_jpg.rf.a64433f9418184a7ea233fd464ee71ce.jpg, 0, 0, 1, 0
17_228_801_70_48_jpg.rf.a5ccfebe2f7bf78089db91e2ffffeba5.jpg, 1, 0, 0, 0
18_229_Masson_201_16_17_jpg.rf.a68693503deae1c927cb3209f345f53b.jpg, 1, 0, 0, 0
15_242_211_21_21_jpg.rf.a68f34c2b73d01952cc490620ca22c24.jpg, 0, 1, 0, 0
18_217_212_52_7_jpg.rf.a6db2df8acbecc7c5b9b232b695f38a3.jpg, 0, 0, 1, 0
15_242_208_32_28_jpg.rf.a656dd845c83ef07a39535cd7d8ccfba.jpg, 0, 1, 0, 0
18_217_212_49_11_jpg.rf.a69efa62ec2b25fe3d1afe6295cfc345.jpg, 0, 0, 1, 0
19_212_D1208_24_8_jpg.rf.a6df93801c12d739841f2e81d55fa031.jpg, 0, 1, 0, 0
18_228_Masson_505_103_34_jpg.rf.a68f8a91b620f6bc83f88fbfa0b3568c.jpg, 1, 0, 0, 0
18_228_Masson_505_97_23_jpg.rf.a70490da9d0b35c2979f35f2742bee78.jpg, 1, 0, 0, 0
15_242_211_20_12_jpg.rf.a70219a3939cf3cdc5078ed87c2fdfb3.jpg, 0, 1, 0, 0
18_217_217_54_23_jpg.rf.a711d336ad6626f22982cad20a78fa43.jpg, 0, 0, 1, 0
301_1_10_59_jpg.rf.a6d97c1cb8cf1100904eec1594562be2.jpg, 0, 0, 0, 1
18_228_Masson_505_103_37_jpg.rf.a7062d078f71e825ae2e7c71dfc31a01.jpg, 1, 0, 0, 0
18_217_218_54_34_jpg.rf.a7402a942cace981bf0178ae22a7e9b0.jpg, 0, 0, 1, 0
203_2_13_14_jpg.rf.a7657c66cac0aa4cf7aecf5794751796.jpg, 0, 0, 0, 1
18_211_Masson_205_111_25_jpg.rf.a7993ab6147be5ca52d3048c72adee35.jpg, 0, 0, 1, 0
16_224_603_157_53_jpg.rf.a747179e8f2083129787b579bb8f3229.jpg, 0, 0, 1, 0
207_8_9_37_jpg.rf.a7b1b79c47bea25299086e7c6d8ff094.jpg, 0, 0, 0, 1
205_8_11_7_jpg.rf.a7d971458090d3ba0181048522342904.jpg, 0, 0, 0, 1
18_217_217_49_29_jpg.rf.a7aec8178714f4bd9d67350caa846941.jpg, 0, 0, 1, 0
18_229_Masson_302_36_21_jpg.rf.a7db75e81ac5da3f6eea659797e49739.jpg, 1, 0, 0, 0
18_229_Masson_202_92_17_jpg.rf.a849a3fbb7d41c5ad75e718bc4da7bb1.jpg, 1, 0, 0, 0
206_8_10_2_jpg.rf.a7c479d85102b200cc24d7308800ef07.jpg, 0, 0, 0, 1
201_1_9_36_jpg.rf.a8974be6f9b82b0cf316cf676aeda779.jpg, 0, 0, 0, 1
203_3_17_23_jpg.rf.a87dab8669ed23f5fd570b76deda996b.jpg, 0, 0, 0, 1
18_229_Masson_302_41_45_jpg.rf.a8bb26cbb864e2aca22486e39342d2b0.jpg, 1, 0, 0, 0
18_217_217_44_24_jpg.rf.a84829f3baddce4e12c887166b5b0428.jpg, 0, 0, 1, 0
202_2_8_45_jpg.rf.a8851dc902d2658a65fc8cbe66b4324a.jpg, 0, 0, 0, 1
16_224_604_90_39_jpg.rf.a8b3955b5bbf4fba2993ff79714c6b38.jpg, 1, 0, 0, 0
15_242_208_38_19_jpg.rf.a8dd7748be6533e4b2479d7ee2426402.jpg, 0, 1, 0, 0
102_1_8_41_jpg.rf.a959945c0fe83eef0563d806ec331be1.jpg, 0, 0, 0, 1
204_1_7_36_jpg.rf.a92dd748599206e2a8cdd1f011412be6.jpg, 0, 0, 0, 1
15_242_208_30_23_jpg.rf.a92b50e8752f4ec24eb4485e507b527e.jpg, 0, 1, 0, 0
205_8_3_39_jpg.rf.a969ae07b0953ed980804eb4cf1afc7e.jpg, 0, 0, 0, 1
15_242_212_21_8_jpg.rf.a961f43ada27849a39615fbb66b56dec.jpg, 0, 1, 0, 0
18_229_Masson_201_144_16_jpg.rf.a9641eb9ba94261506b4abfaafaeac7e.jpg, 1, 0, 0, 0
16_253_308_19_19_jpg.rf.a9632d5058f04e86a3a90e5f63b8447d.jpg, 0, 1, 0, 0
15_242_208_31_18_jpg.rf.a990fe8e48d1d117d47a9f71e573980b.jpg, 0, 1, 0, 0
19_212_D1208_20_6_jpg.rf.a9a5fc31fb389a284b31afbf990cbc7e.jpg, 0, 1, 0, 0
18_229_Masson_202_77_40_jpg.rf.a9b5d304ad32984f30fc6afe2a074d30.jpg, 1, 0, 0, 0
16_224_603_160_53_jpg.rf.a99d9771236c4e02b89d0750bb96ce37.jpg, 0, 0, 1, 0
15_242_208_198_51_jpg.rf.a9bd1d24af212b28c61626a77142a3d4.jpg, 0, 0, 0, 0
18_217_218_53_22_jpg.rf.a9eb2cdee18880af5832e69784c154d3.jpg, 0, 0, 1, 0
201_8_2_39_jpg.rf.a9ecec96790071869352f21d06a201f6.jpg, 0, 0, 0, 1
202_2_9_17_jpg.rf.a9efd23dc0ff8f255af98f412e9d36c1.jpg, 0, 0, 0, 1
18_229_Masson_202_122_40_jpg.rf.aa16f957f46dea45c32f492f375bd2b3.jpg, 1, 0, 0, 0
203_5_20_19_jpg.rf.aa3fc5a5477b9cd5c01d6d1d750ba6a2.jpg, 0, 0, 0, 1
202_6_15_50_jpg.rf.aa117c4e62c8059e282976591a7522a1.jpg, 0, 0, 0, 1
201_3_13_12_jpg.rf.aa5d95341c2c55b463708f1cc6abc89f.jpg, 0, 0, 0, 1
18_217_218_57_17_jpg.rf.aa4ab82b7db80ab64003293e35095b0a.jpg, 0, 0, 1, 0
201_13_10_19_jpg.rf.aa38ae6b6db5a59fe5d977408b2e5e8f.jpg, 0, 0, 0, 1
18_211_Masson_207_119_31_jpg.rf.aaa7f484f65f9dd63988b0dfc513f0b4.jpg, 1, 0, 0, 0
203_2_10_19_jpg.rf.aa6cd0252a5dab2840dae9ce55041073.jpg, 0, 0, 0, 1
301_11_18_8_jpg.rf.aa7f7a727e34eb59abe18de5b31fd78a.jpg, 0, 0, 0, 1
18_217_218_54_35_jpg.rf.aae2991d69fd6a65a66c4d937203d3b4.jpg, 0, 0, 1, 0
15_242_208_18_24_jpg.rf.aaa2134a9c1ec24ed46d380da143a6e1.jpg, 0, 1, 0, 0
202_4_19_44_jpg.rf.aad991e9eaceba6b7489c9b23e472fdb.jpg, 0, 0, 0, 1
19_212_D1208_25_9_jpg.rf.aaad596f1f982e099341f82d7608a41e.jpg, 0, 1, 0, 0
18_217_217_63_21_jpg.rf.aab5bbf56095be50ac184ccd489b7011.jpg, 0, 0, 1, 0
205_8_10_41_jpg.rf.aae40f2e60eff078ce97a10b13b2908f.jpg, 0, 0, 0, 1
15_242_212_20_5_jpg.rf.aaf6dc606e035214df83aa785b0c0e72.jpg, 0, 1, 0, 0
201_8_19_63_jpg.rf.aae893d656166142d879f7a3dc260bb3.jpg, 0, 0, 0, 1
201_5_15_10_jpg.rf.aafd6c503a475eb54f7a83431a900829.jpg, 0, 0, 0, 1
18_229_Masson_202_125_13_jpg.rf.ab240b53437d781795f883d39d244c92.jpg, 1, 0, 0, 0
18_229_Masson_202_35_55_jpg.rf.ab074cfcf2939644b57ddd9bc6edaa90.jpg, 1, 0, 0, 0
18_217_217_48_33_jpg.rf.ab307ce7e89b20ee8fe1b24d2fea0360.jpg, 0, 0, 1, 0
18_229_Masson_201_84_48_jpg.rf.ab4a1d70881082588e70d5e237b0a084.jpg, 1, 0, 0, 0
18_228_Masson_208_70_15_jpg.rf.ab7515b908331f70e427e9098be015e3.jpg, 1, 0, 0, 0
202_4_11_13_jpg.rf.ab99fe4a06361dc86c08f7b41acd4167.jpg, 0, 0, 0, 1
16_224_603_160_40_jpg.rf.ac04fad4b132da8522ffbb0c00eec937.jpg, 0, 0, 1, 0
17_228_801_98_16_jpg.rf.abb9c7486ae9f4aa987f536c186394ce.jpg, 1, 0, 0, 0
15_242_212_20_15_jpg.rf.ac23f9a4dd9c810cbdbd2257e129aa5d.jpg, 0, 1, 0, 0
19_212_D1208_28_3_jpg.rf.ac0b03a6f151becc088f4420d415dc21.jpg, 0, 1, 0, 0
208_7_18_24_jpg.rf.acdaffc228587693dbb041c47762daba.jpg, 0, 0, 0, 1
18_217_217_58_21_jpg.rf.ac7b0be96f0d08bc10bb840f4b9ed716.jpg, 0, 0, 1, 0
18_229_Masson_302_26_25_jpg.rf.ac2aea1d367e5a3c38cdd7dec1d7b8ab.jpg, 1, 0, 0, 0
18_229_Masson_201_137_30_jpg.rf.ac69fe24b45d919f346da10b1c279c63.jpg, 1, 0, 0, 0
18_217_217_57_25_jpg.rf.ac964de501e8a58117475fd7f6227037.jpg, 0, 0, 1, 0
15_242_208_30_15_jpg.rf.aca345e0c570a29ccecf4342cccc62e5.jpg, 0, 1, 0, 0
201_11_6_8_jpg.rf.acb2c072de2369be6e60e8cb816d705d.jpg, 0, 0, 0, 1
18_217_212_50_8_jpg.rf.ac7fc9b4e470f268da20f7dfe87e2f6f.jpg, 0, 0, 1, 0
207_3_23_9_jpg.rf.ad14d9df86f71c360000525f069ccbbf.jpg, 0, 0, 0, 1
